,course_id,course_title,url,is_paid,price,num_subscribers,num_reviews,num_lectures,level,content_duration,published_timestamp,subject
3675,3676,Learn Grunt with Examples: Automate Your Front End Workflow,https://www.udemy.com/learn-grunt-automate-your-front-end-workflow/,TRUE,20,496,113,17,All Levels,1 hour,2014-12-19T21:38:54Z,Web Development
2657,2658,A Very Complete Introduction To Laravel,https://www.udemy.com/laravel-4-beginners/,TRUE,20,2320,114,43,All Levels,6 hours,2014-08-24T16:47:54Z,Web Development
3408,3409,Build Real World Websites from Scratch using HTML5 and CSS3,https://www.udemy.com/web-development-html5-css3/,TRUE,195,10874,114,59,Beginner Level,7.5 hours,2016-01-25T18:00:51Z,Web Development
2848,2849,Spring Core DevOps on AWS,https://www.udemy.com/spring-core-devops-on-aws/,TRUE,100,1626,115,78,Intermediate Level,6.5 hours,2016-11-15T21:59:55Z,Web Development
3071,3072,Essentials of JavaScript Practice Coding Exercises Tips,https://www.udemy.com/essentials-of-javascript-practice-coding-exercises-tips/,TRUE,80,28125,115,21,Beginner Level,2 hours,2015-09-25T22:30:00Z,Web Development
2537,2538,Javascript Intermediate level 2 - Mastering Functions,https://www.udemy.com/javascript-intermediate-mastering-functions/,TRUE,100,2412,116,28,All Levels,2.5 hours,2016-08-30T18:20:56Z,Web Development
2709,2710,React JS - Mastering Redux,https://www.udemy.com/react-js-mastering-redux/,TRUE,100,7059,116,58,All Levels,5 hours,2017-06-19T21:39:14Z,Web Development
2559,2560,Dynamic JavaScript Master Class AJAX JSON Simple APIs,https://www.udemy.com/ajax-course/,TRUE,200,9773,117,65,Intermediate Level,4.5 hours,2016-10-24T15:36:40Z,Web Development
2712,2713,Back to School Web Development and Programming Bundle,https://www.udemy.com/back-to-school-web-development-and-programming-bundle/,TRUE,200,18170,117,779,Beginner Level,44.5 hours,2013-08-19T14:53:00Z,Web Development
2985,2986,Crash Course - Learn to Create a PHP MVC Framework,https://www.udemy.com/crash-course-learn-to-create-a-php-mvc-framework/,TRUE,50,1282,117,12,All Levels,1 hour,2016-05-01T18:04:29Z,Web Development
3529,3530,Ultimate JavaScript Strings,https://www.udemy.com/js-strings/,FALSE,Free,3142,117,20,Beginner Level,37 mins,2016-07-29T12:53:13Z,Web Development
2609,2610,Amazon s3 Mastery - THE How-To' Guides For Amazon S3,https://www.udemy.com/amazon-s3-mastery/,TRUE,95,1811,118,36,All Levels,3.5 hours,2015-03-18T21:27:54Z,Web Development
2681,2682,Mastering DevOps,https://www.udemy.com/mastering-devops/,TRUE,100,1023,118,38,Intermediate Level,6 hours,2016-10-21T13:46:19Z,Web Development
3025,3026,"Laravel, the complete guide with real world projects",https://www.udemy.com/best-laravel/,TRUE,200,676,119,125,All Levels,14 hours,2017-02-03T16:28:48Z,Web Development
2730,2731,Create Startup Landing Page with Viral Marketing Strategies,https://www.udemy.com/create-startup-landing-page-with-viral-marketing-strategies/,FALSE,Free,12974,120,13,Beginner Level,1 hour,2015-01-03T01:18:44Z,Web Development
2556,2557,Complete React JS web developer with ES6 - Build 10 projects,https://www.udemy.com/complete-react-js-course/,TRUE,200,952,121,75,Beginner Level,12 hours,2017-03-22T20:09:26Z,Web Development
2953,2954,Learn Plugin Development in WordPress By Building  Projects,https://www.udemy.com/learn-plugin-development-in-wordpress-by-building-projects/,TRUE,60,1313,121,62,All Levels,11 hours,2016-01-11T18:19:15Z,Web Development
3190,3191,Create an eCommerce Wordpress Website 2016 - New Divi Theme!,https://www.udemy.com/create-an-ecommerce-wordpress-website-2016-new-divi-theme/,TRUE,30,3503,123,41,Beginner Level,4 hours,2016-10-27T14:30:01Z,Web Development
2652,2653,"HTML5, CSS3 And JavaScript Fundamentals 2016",https://www.udemy.com/html5-css3-and-javascript-fundamentals-2016/,TRUE,115,627,125,7,All Levels,1 hour,2016-09-01T16:48:58Z,Web Development
2686,2687,Python for Beginners: Python Programming Language | Tutorial,https://www.udemy.com/python-course/,TRUE,150,6153,125,84,Beginner Level,5 hours,2015-06-14T18:18:57Z,Web Development
3444,3445,Building a Social Network in PHP & MySQL From Scratch,https://www.udemy.com/social-network-in-php-mysql/,TRUE,50,869,125,78,All Levels,14 hours,2015-03-17T16:54:15Z,Web Development
3513,3514,WordPress for Beginners - Build Your First Website in 2017,https://www.udemy.com/from-novice-to-ninja-the-complete-wordpress-training-course/,TRUE,100,1701,125,88,Beginner Level,7 hours,2015-06-23T20:16:55Z,Web Development
3596,3597,Become a Rockstar Web Developer - Learn By Coding,https://www.udemy.com/become-rockstar-php-developer/,TRUE,200,2076,125,56,All Levels,11 hours,2016-03-22T16:51:16Z,Web Development
2827,2828,Try AngularJS: Beginner's Guide to Front End Web Development,https://www.udemy.com/try-angularjs/,TRUE,50,16926,126,33,Beginner Level,4.5 hours,2016-10-13T20:38:03Z,Web Development
2924,2925,Introduction to Coding with Ruby,https://www.udemy.com/newbie-to-ruby/,TRUE,45,5077,126,66,Beginner Level,3.5 hours,2015-07-22T18:23:06Z,Web Development
3292,3293,Cross-Platform Development with ASP.NET Core 1.0 MVC,https://www.udemy.com/crossplatformaspnetcoremvc/,TRUE,35,601,126,64,All Levels,5.5 hours,2016-07-11T18:57:34Z,Web Development
3423,3424,Build Web Apps Using EmberJS: The Complete Course,https://www.udemy.com/build-web-apps-using-emberjs-the-complete-course/,TRUE,40,627,126,31,All Levels,4.5 hours,2015-12-10T18:01:55Z,Web Development
3157,3158,Create Your First Wordpress Site in Under an Hour,https://www.udemy.com/how-to-install-wordpress-/,TRUE,20,4867,128,12,Beginner Level,1 hour,2016-03-30T00:41:00Z,Web Development
3357,3358,Create Complete Web Applications easily with APEX 5,https://www.udemy.com/create-web-apps-with-apex-5/,TRUE,30,912,128,81,Intermediate Level,7 hours,2015-07-14T20:30:11Z,Web Development
2572,2573,"Server API Development in Swift, Kitura, & Bluemix",https://www.udemy.com/swift-kitura/,TRUE,200,1827,129,66,Beginner Level,20.5 hours,2017-03-08T23:09:32Z,Web Development
2644,2645,"Angular 2 Complete E-Commerce App Course - Java,Spring,MySQL",https://www.udemy.com/build-angular-2-complete-e-comerce-app-java-spring-mysql/,TRUE,195,949,129,89,All Levels,20.5 hours,2017-03-27T16:46:54Z,Web Development
2679,2680,The Complete HTML5 & CSS3 Course Build Professional Websites,https://www.udemy.com/html5css3/,TRUE,195,10518,129,57,All Levels,4.5 hours,2015-08-11T21:47:20Z,Web Development
2782,2783,The Complete front end web developer Bootcamp - 14 projects,https://www.udemy.com/complete-front-end-web-developer-bootcamp/,TRUE,200,900,129,126,All Levels,18.5 hours,2016-08-12T00:30:51Z,Web Development
2796,2797,Ruby on Rails for Complete Beginners,https://www.udemy.com/ruby-on-rails-tutorial-for-complete-beginners/,TRUE,35,4839,129,84,Beginner Level,4 hours,2015-11-02T23:07:56Z,Web Development
2798,2799,ASP NET CORE - ANGULAR 2 E-Commerce App,https://www.udemy.com/build-a-full-e-commerce-app-in-aspnet-core-mvc-6/,TRUE,200,897,129,171,All Levels,13 hours,2017-01-13T17:06:35Z,Web Development
3108,3109,Zend Framework 2: Learn the PHP framework ZF2 from scratch,https://www.udemy.com/zend-framework-2-from-beginner-to-professional/,TRUE,40,723,130,37,All Levels,6.5 hours,2015-11-11T18:55:45Z,Web Development
3507,3508,Professional CSS Flexbox,https://www.udemy.com/css-flexbox/,TRUE,35,396,130,21,Intermediate Level,43 mins,2016-04-07T23:21:42Z,Web Development
2506,2507,Rapid Website Design with Bootstrap,https://www.udemy.com/responsive-website-design/,TRUE,200,14842,131,17,Beginner Level,1 hour,2016-12-02T00:45:36Z,Web Development
2733,2734,WordPress Backup And Restore Fundamentals,https://www.udemy.com/wordpress-backup-and-restore-fundamentals/,FALSE,Free,13242,131,24,Intermediate Level,1 hour,2014-06-24T19:23:44Z,Web Development
2989,2990,"Build Ajax Web Apps with Laravel 5.2, Bootstrap and jQuery",https://www.udemy.com/learn-laravel-by-doing/,TRUE,100,1023,131,44,All Levels,5 hours,2016-03-22T17:14:41Z,Web Development
3320,3321,React vs Angular vs Vue.js by Example,https://www.udemy.com/react-vs-angular-vs-vuejs-by-example/,FALSE,Free,6958,132,30,Beginner Level,3.5 hours,2017-06-02T21:57:07Z,Web Development
3482,3483,A Beginner's Guide to the Meteor JavaScript Framework,https://www.udemy.com/meteorjs/,TRUE,50,898,132,40,Beginner Level,2 hours,2014-09-27T02:27:57Z,Web Development
2976,2977,1 hour jQuery,https://www.udemy.com/1-hour-jquery/,TRUE,100,5456,133,25,Beginner Level,1 hour,2013-08-03T14:20:52Z,Web Development
2717,2718,The Complete jQuery Course - From Beginner to Professional!,https://www.udemy.com/complete-jquery-developer-course-beginner-to-pro/,TRUE,200,6420,134,188,All Levels,22.5 hours,2016-06-20T22:59:31Z,Web Development
3012,3013,JavaScript - Tricks and Workarounds,https://www.udemy.com/javascript-tricks-and-workarounds/,TRUE,100,1410,134,67,All Levels,5 hours,2016-04-15T18:47:45Z,Web Development
3329,3330,Angular Material - Quickstart,https://www.udemy.com/styling-angular-applications-with-angular-material/,FALSE,Free,3766,135,14,Beginner Level,42 mins,2017-03-09T22:12:32Z,Web Development
3526,3527,Master ASP . NET 4 from scratch,https://www.udemy.com/masteraspnet/,TRUE,50,613,135,116,All Levels,16 hours,2015-08-18T20:58:37Z,Web Development
2748,2749,"Essential JavaScript, jQuery and AngularJS Training",https://www.udemy.com/essential-javascript-jquery-angularjs-training/,TRUE,30,2919,136,70,Intermediate Level,7 hours,2015-07-09T22:41:32Z,Web Development
3096,3097,Code a Responsive Website Using HTML5 and CSS for Beginners,https://www.udemy.com/how-to-code-a-responsive-website-using-html5-and-css/,TRUE,50,1271,136,110,Beginner Level,7.5 hours,2014-01-09T17:51:10Z,Web Development
2535,2536,"React.js: Building Production Ready Apps, Start to Finish",https://www.udemy.com/reactjs-building-production-ready-apps-start-to-finish/,TRUE,50,1129,137,77,All Levels,17.5 hours,2016-11-10T23:48:22Z,Web Development
2830,2831,Learn Web Scraping with Node.js,https://www.udemy.com/web-scraping-nodejs/,TRUE,75,16731,137,10,All Levels,1 hour,2015-12-29T21:59:27Z,Web Development
2925,2926,Complete PHP and MySql Course: From Beginner to Professional,https://www.udemy.com/complete-php-mysql-course-for-beginners-start-to-finish/,TRUE,200,6508,137,90,All Levels,6.5 hours,2015-10-05T21:01:37Z,Web Development
3097,3098,AngularJS for the Real World - Learn by creating a WebApp,https://www.udemy.com/angularjs-for-the-real-world-learn-to-create-a-webapp/,TRUE,115,1407,137,69,All Levels,7 hours,2015-09-07T17:54:39Z,Web Development
3126,3127,JavaScript - Become Higly Paid Front End Developer,https://www.udemy.com/javascript-become-higly-paid-front-end-developer/,TRUE,105,710,137,49,Beginner Level,3.5 hours,2017-04-17T16:39:08Z,Web Development
3279,3280,How to Make a Wordpress Website 2017,https://www.udemy.com/how-to-wordpress/,FALSE,Free,2437,137,10,Beginner Level,34 mins,2016-06-07T00:02:04Z,Web Development
3336,3337,Web Hosting Introduction: How to Publish Your Website Online,https://www.udemy.com/web-hosting-introduction/,FALSE,Free,5533,137,11,Beginner Level,1 hour,2015-02-09T00:55:50Z,Web Development
3383,3384,How To Make A Modern Wordpress BLOG 2017! Create Your Blog!,https://www.udemy.com/how-to-make-a-modern-wordpress-blog-2017-create-your-blog/,FALSE,Free,6856,137,19,Beginner Level,2 hours,2016-11-29T23:01:43Z,Web Development
2694,2695,Up and Running with jQuery,https://www.udemy.com/up-and-running-with-jquery/,FALSE,Free,3324,138,19,All Levels,5 hours,2017-02-03T23:23:30Z,Web Development
2799,2800,Introductory JavaScript Made Easy Training Tutorial,https://www.udemy.com/introductory-javascript-made-easy-training-tutorial/,TRUE,20,9381,138,131,Beginner Level,11 hours,2014-10-15T15:23:00Z,Web Development
3066,3067,Mastering HTML5 Programming - The Easier Way,https://www.udemy.com/html5-programming-tutorials/,TRUE,75,21653,138,35,All Levels,7 hours,2013-01-07T11:44:35Z,Web Development
3312,3313,Laravel Blog Development Starter,https://www.udemy.com/laravel-blog-development/,FALSE,Free,4499,138,20,All Levels,2 hours,2017-02-14T00:38:18Z,Web Development
2602,2603,HTML & CSS for beginners: Build 3 projects from scratch,https://www.udemy.com/learn-html-css-by-building-3-real-projects/,TRUE,40,2472,139,31,Beginner Level,4 hours,2015-01-22T06:47:09Z,Web Development
3124,3125,Typescript Masterclass & FREE E-Book,https://www.udemy.com/complete-typescript-2-course/,TRUE,150,1229,139,108,All Levels,7.5 hours,2016-11-08T22:57:58Z,Web Development
3265,3266,Twitter Bootstrap 2 for Beginners,https://www.udemy.com/twitter-bootstrap/,TRUE,20,2388,139,12,Beginner Level,1 hour,2013-05-29T18:13:10Z,Web Development
2992,2993,Regular Expressions for Beginners - Universal,https://www.udemy.com/regular-expressions-for-beginners-universal/,TRUE,100,1975,141,36,All Levels,3 hours,2017-01-20T00:54:56Z,Web Development
3062,3063,The Sass Course! Learn Sass for Real-World Websites,https://www.udemy.com/learn-sass/,TRUE,95,975,141,18,All Levels,3.5 hours,2016-12-08T16:53:19Z,Web Development
2536,2537,Learn Object Oriented Programming PHP fundamentals bootcamp,https://www.udemy.com/learn-object-oriented-programming-php-fundamentals-bootcamp/,TRUE,100,22213,142,16,All Levels,1 hour,2015-08-11T18:52:58Z,Web Development
2628,2629,jQuery Crash Course: Learn the Essentials of jQuery Fast,https://www.udemy.com/learn-jquery-crash-course/,TRUE,50,11262,142,18,All Levels,2 hours,2015-01-07T03:12:34Z,Web Development
3538,3539,"Kids Coding -Introduction to HTML, CSS and JavaScript",https://www.udemy.com/kids-coding-introduction-to-html-css-and-javascript/,TRUE,200,2355,143,215,Beginner Level,7 hours,2012-11-26T20:00:40Z,Web Development
2746,2747,Build Flat Responsive Website from Scratch - Complete Course,https://www.udemy.com/build-flat-responsive-website-from-scratch-complete-course/,TRUE,35,12105,144,54,All Levels,7.5 hours,2013-12-04T13:33:41Z,Web Development
2753,2754,"Thoughtful Web Development Course: HTML, Vue.js, PHP, MySQL",https://www.udemy.com/web-development-html5-css3-php-oop-and-mysql-database/,TRUE,200,842,144,536,All Levels,25 hours,2016-10-11T14:18:27Z,Web Development
2913,2914,PHP: Complete Registration and Login with Email Verification,https://www.udemy.com/php-complete-registration-and-login-with-email-verification/,TRUE,20,12781,145,22,All Levels,2.5 hours,2016-01-27T18:16:28Z,Web Development
2979,2980,Build Apps with ReactJS: The Complete Course,https://www.udemy.com/build-apps-with-reactjs-the-complete-course/,TRUE,40,1433,145,34,All Levels,5.5 hours,2015-10-22T21:07:29Z,Web Development
3397,3398,Python Programming: Create an Digital Marketplace in Django,https://www.udemy.com/coding-for-entrepreneurs-marketplace-daily-deals/,TRUE,195,4198,145,161,All Levels,26 hours,2013-10-20T19:53:28Z,Web Development
3341,3342,Learn Bootstrap3 With Multi Purposes Single Page Layout,https://www.udemy.com/single-page-layout-with-bootstrap/,FALSE,Free,4503,146,122,All Levels,21 hours,2016-02-16T21:59:01Z,Web Development
2500,2501,Web Site for Beginners - Learn Web Building like knitting,https://www.udemy.com/web-design-for-grandmothers-with-html/,TRUE,20,9425,147,14,Beginner Level,1.5 hours,2016-08-10T00:40:59Z,Web Development
2675,2676,AJAX Development,https://www.udemy.com/ajax-development/,TRUE,20,7867,147,23,All Levels,3 hours,2012-05-15T18:03:43Z,Web Development
2677,2678,PHP Security,https://www.udemy.com/php-security/,TRUE,50,1892,147,24,All Levels,2.5 hours,2016-06-15T20:46:15Z,Web Development
3355,3356,Implementing a Data Warehouse with SQL Server 2012 ,https://www.udemy.com/implementing-a-data-warehouse-with-sql-server-2012/,TRUE,85,1142,148,90,All Levels,5 hours,2015-05-01T23:08:38Z,Web Development
3193,3194,Projects in ExpressJS - Learn ExpressJs building 10 projects,https://www.udemy.com/projects-in-expressjs-learn-expressjs-building-10-projects/,TRUE,50,1949,149,102,All Levels,15.5 hours,2015-09-15T00:07:28Z,Web Development
3414,3415,Complete Login and Registration System in PHP and MYSQL,https://www.udemy.com/login-and-registration-system-in-php-and-mysql-step-by-step/,TRUE,200,4714,149,28,All Levels,4 hours,2015-07-16T22:09:55Z,Web Development
3178,3179,Install WordPress on Computer using XAMPP,https://www.udemy.com/wordpress-xampp/,FALSE,Free,4290,150,15,Beginner Level,37 mins,2015-08-26T23:22:24Z,Web Development
3302,3303,Learn how to create a WordPress theme using Pinegrow,https://www.udemy.com/learn-how-to-create-a-wordpress-theme-using-pinegrow/,FALSE,Free,11812,152,19,Intermediate Level,2 hours,2015-07-27T18:26:45Z,Web Development
2835,2836,Learn to Setup Websites from Scratch,https://www.udemy.com/learn-to-setup-websites-from-scratch/,FALSE,Free,21087,154,24,Beginner Level,3.5 hours,2014-04-14T11:59:11Z,Web Development
3027,3028,HTML CSS: Essential steps to learn HTML CSS,https://www.udemy.com/html-and-css-basics/,TRUE,145,10576,154,23,Beginner Level,2.5 hours,2015-11-11T22:43:15Z,Web Development
3085,3086,So you think you know JavaScript?,https://www.udemy.com/so-you-think-you-know-javascript-1/,TRUE,50,1010,154,25,All Levels,6 hours,2016-05-12T14:52:32Z,Web Development
3410,3411,"Modern JavaScript: Building Real-World, Real-Time Apps",https://www.udemy.com/real-world-real-time-modern-javascript/,TRUE,50,1871,154,60,Intermediate Level,13.5 hours,2016-03-30T21:15:15Z,Web Development
2616,2617,The Complete PHP MySQL Professional Course with 5 Projects,https://www.udemy.com/the-complete-php-mysql-professional-course/,TRUE,200,16158,159,125,All Levels,19.5 hours,2017-06-07T05:58:36Z,Web Development
2665,2666,Introduction to Web Development,https://www.udemy.com/introduction-to-web-development/,TRUE,20,18143,159,15,Beginner Level,2 hours,2013-10-04T13:40:59Z,Web Development
2674,2675,Javascript from Beginner to Advanced Level,https://www.udemy.com/javascript-from-beginner-to-advanced-level/,TRUE,195,6134,160,50,Beginner Level,6.5 hours,2016-12-19T14:40:00Z,Web Development
